Client,Bush,Well,Work,Timestamp,ДавЛевНас,ДавПравНас,ДавВыход,РасходЛевНас,РасходПравНас,РасходВыход,ТемпРецирк,ДавРецирк,ОбъемВыход,РасходВоды,Плотность
Геолог,34,34,тест,16.12.2024, 14:00:39,0.00,0.00,46.42,95.01,0.00,429.78,372.78,500.00,499.13,500.00,0.00
Геолог,34,34,тест,16.12.2024, 14:00:39,0.00,0.00,134.21,96.05,0.00,282.25,0.00,372.81,500.00,432.60,393.83
Геологи,12,34,Тести,16.12.2024, 14:10:10,240.15,500.00,500.00,34.50,500.00,165.85,269.23,387.88,471.90,127.72,500.00
Геологи,12,34,Тести,16.12.2024, 14:10:10,0.00,500.00,22.03,0.00,500.00,0.00,50.40,218.75,500.00,275.78,500.00
Геологи,12,34,Тести,16.12.2024, 14:10:10,323.57,500.00,429.02,0.00,204.18,0.00,0.00,87.60,254.06,0.00,500.00
Геологи,12,34,Тести,16.12.2024, 14:10:10,323.57,500.00,429.02,0.00,204.18,0.00,0.00,87.60,254.06,0.00,500.00
Геологи,12,34,Тести,16.12.2024, 14:10:10,323.57,500.00,429.02,0.00,204.18,0.00,0.00,87.60,254.06,0.00,500.00
Геологи,12,34,Тести,16.12.2024, 14:10:10,375.52,500.00,500.00,299.50,0.00,0.00,110.32,147.43,429.95,0.00,331.27
Геологи,12,34,Тести,16.12.2024, 14:10:10,375.52,500.00,500.00,299.50,0.00,0.00,110.32,147.43,429.95,0.00,331.27
Геологи,12,34,Тести,16.12.2024, 14:10:10,375.52,500.00,500.00,299.50,0.00,0.00,110.32,147.43,429.95,0.00,331.27
Геологи,12,34,Тести,16.12.2024, 14:10:10,264.57,500.00,187.82,500.00,2.56,0.00,372.51,500.00,140.63,0.00,500.00
Геологи,12,34,Тести,16.12.2024, 14:10:10,264.57,500.00,187.82,500.00,2.56,0.00,372.51,500.00,140.63,0.00,500.00
Геологи,12,34,Тести,16.12.2024, 14:10:10,264.57,500.00,187.82,500.00,2.56,0.00,372.51,500.00,140.63,0.00,500.00
Геологи,12,34,Тести,16.12.2024, 14:10:10,129.92,500.00,52.22,0.00,500.00,0.00,0.00,204.81,500.00,0.00,429.36
Геологи,12,34,Тести,16.12.2024, 14:10:11,0.00,348.51,458.26,0.00,500.00,69.80,107.92,470.35,81.44,0.00,224.43
Геологи,12,34,Тести,16.12.2024, 14:10:11,0.00,348.51,458.26,0.00,500.00,69.80,107.92,470.35,81.44,0.00,224.43
Геологи,12,34,Тести,16.12.2024, 14:10:11,0.00,348.51,458.26,0.00,500.00,69.80,107.92,470.35,81.44,0.00,224.43
Геологи,12,34,Тести,16.12.2024, 14:10:11,0.00,0.00,500.00,126.26,140.51,0.00,258.27,500.00,500.00,326.93,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:11,0.00,0.00,500.00,126.26,140.51,0.00,258.27,500.00,500.00,326.93,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:11,0.00,0.00,500.00,126.26,140.51,0.00,258.27,500.00,500.00,326.93,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:11,402.09,110.63,500.00,150.46,355.28,0.00,39.20,476.58,500.00,303.53,234.64
Геологи,12,34,Тести,16.12.2024, 14:10:11,402.09,110.63,500.00,150.46,355.28,0.00,39.20,476.58,500.00,303.53,234.64
Геологи,12,34,Тести,16.12.2024, 14:10:11,179.48,500.00,374.32,334.95,500.00,0.00,263.02,151.30,500.00,47.30,279.33
Геологи,12,34,Тести,16.12.2024, 14:10:11,179.48,500.00,374.32,334.95,500.00,0.00,263.02,151.30,500.00,47.30,279.33
Геологи,12,34,Тести,16.12.2024, 14:10:11,474.71,0.00,260.68,269.06,357.20,281.53,500.00,500.00,98.29,262.69,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:12,474.71,0.00,260.68,269.06,357.20,281.53,500.00,500.00,98.29,262.69,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:12,500.00,0.00,117.42,162.87,178.66,0.00,283.31,434.85,387.16,0.00,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:12,500.00,0.00,117.42,162.87,178.66,0.00,283.31,434.85,387.16,0.00,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:12,500.00,0.00,117.42,162.87,178.66,0.00,283.31,434.85,387.16,0.00,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:12,126.44,481.52,0.00,438.20,208.41,361.39,500.00,500.00,500.00,144.47,70.85
Геологи,12,34,Тести,16.12.2024, 14:10:12,126.44,481.52,0.00,438.20,208.41,361.39,500.00,500.00,500.00,144.47,70.85
Геологи,12,34,Тести,16.12.2024, 14:10:12,500.00,153.29,399.07,500.00,95.77,478.13,500.00,135.94,473.45,0.00,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:12,500.00,153.29,399.07,500.00,95.77,478.13,500.00,135.94,473.45,0.00,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:12,290.32,406.11,398.31,500.00,118.97,292.34,500.00,0.00,263.44,0.00,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:12,290.32,406.11,398.31,500.00,118.97,292.34,500.00,0.00,263.44,0.00,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:12,0.00,359.26,500.00,103.15,102.00,500.00,500.00,0.00,275.46,132.60,500.00
Геологи,12,34,Тести,16.12.2024, 14:10:13,67.18,273.82,500.00,472.25,18.17,500.00,500.00,0.00,157.83,331.48,113.50
Геологи,12,34,Тести,16.12.2024, 14:10:13,67.18,273.82,500.00,472.25,18.17,500.00,500.00,0.00,157.83,331.48,113.50
Геологи,12,34,Тести,16.12.2024, 14:10:13,0.00,320.38,500.00,500.00,0.00,62.90,500.00,472.56,500.00,500.00,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:13,0.00,320.38,500.00,500.00,0.00,62.90,500.00,472.56,500.00,500.00,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:13,0.00,434.99,319.38,65.11,0.00,0.00,500.00,500.00,500.00,68.55,238.06
Геологи,12,34,Тести,16.12.2024, 14:10:13,0.00,434.99,319.38,65.11,0.00,0.00,500.00,500.00,500.00,68.55,238.06
Геологи,12,34,Тести,16.12.2024, 14:10:13,240.15,0.00,323.57,323.57,323.57,375.52,375.52,375.52,264.57,264.57,264.57,129.92,0.00,0.00,0.00,0.00,0.00,0.00,402.09,402.09,179.48,179.48,474.71,474.71,500.00,500.00,500.00,126.44,126.44,500.00,500.00,290.32,290.32,0.00,67.18,67.18,0.00,0.00,0.00,0.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,348.51,348.51,348.51,0.00,0.00,0.00,110.63,110.63,500.00,500.00,0.00,0.00,0.00,0.00,0.00,481.52,481.52,153.29,153.29,406.11,406.11,359.26,273.82,273.82,320.38,320.38,434.99,434.99,500.00,22.03,429.02,429.02,429.02,500.00,500.00,500.00,187.82,187.82,187.82,52.22,458.26,458.26,458.26,500.00,500.00,500.00,500.00,500.00,374.32,374.32,260.68,260.68,117.42,117.42,117.42,0.00,0.00,399.07,399.07,398.31,398.31,500.00,500.00,500.00,500.00,500.00,319.38,319.38,34.50,0.00,0.00,0.00,0.00,299.50,299.50,299.50,500.00,500.00,500.00,0.00,0.00,0.00,0.00,126.26,126.26,126.26,150.46,150.46,334.95,334.95,269.06,269.06,162.87,162.87,162.87,438.20,438.20,500.00,500.00,500.00,500.00,103.15,472.25,472.25,500.00,500.00,65.11,65.11,500.00,500.00,204.18,204.18,204.18,0.00,0.00,0.00,2.56,2.56,2.56,500.00,500.00,500.00,500.00,140.51,140.51,140.51,355.28,355.28,500.00,500.00,357.20,357.20,178.66,178.66,178.66,208.41,208.41,95.77,95.77,118.97,118.97,102.00,18.17,18.17,0.00,0.00,0.00,0.00,165.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.80,69.80,69.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,281.53,281.53,0.00,0.00,0.00,361.39,361.39,478.13,478.13,292.34,292.34,500.00,500.00,500.00,62.90,62.90,0.00,0.00,269.23,50.40,0.00,0.00,0.00,110.32,110.32,110.32,372.51,372.51,372.51,0.00,107.92,107.92,107.92,258.27,258.27,258.27,39.20,39.20,263.02,263.02,500.00,500.00,283.31,283.31,283.31,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,500.00,387.88,218.75,87.60,87.60,87.60,147.43,147.43,147.43,500.00,500.00,500.00,204.81,470.35,470.35,470.35,500.00,500.00,500.00,476.58,476.58,151.30,151.30,500.00,500.00,434.85,434.85,434.85,500.00,500.00,135.94,135.94,0.00,0.00,0.00,0.00,0.00,472.56,472.56,500.00,500.00,471.90,500.00,254.06,254.06,254.06,429.95,429.95,429.95,140.63,140.63,140.63,500.00,81.44,81.44,81.44,500.00,500.00,500.00,500.00,500.00,500.00,500.00,98.29,98.29,387.16,387.16,387.16,500.00,500.00,473.45,473.45,263.44,263.44,275.46,157.83,157.83,500.00,500.00,500.00,500.00,127.72,275.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,326.93,326.93,326.93,303.53,303.53,47.30,47.30,262.69,262.69,0.00,0.00,0.00,144.47,144.47,0.00,0.00,0.00,0.00,132.60,331.48,331.48,500.00,500.00,68.55,68.55,500.00,500.00,500.00,500.00,500.00,331.27,331.27,331.27,500.00,500.00,500.00,429.36,224.43,224.43,224.43,0.00,0.00,0.00,234.64,234.64,279.33,279.33,0.00,0.00,0.00,0.00,0.00,70.85,70.85,0.00,0.00,0.00,0.00,500.00,113.50,113.50,0.00,0.00,238.06,238.06
Геологи,12,34,Тести,16.12.2024, 14:10:13,0.00,434.99,500.00,122.13,362.75,0.00,326.79,500.00,500.00,369.96,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:13,0.00,405.97,500.00,122.13,362.75,0.00,326.79,500.00,500.00,369.96,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:13,0.00,405.97,500.00,122.13,362.75,0.00,326.79,500.00,500.00,369.96,0.00
Геологи,12,34,Тести,16.12.2024, 14:10:13,0.00,500.00,143.97,260.79,500.00,159.20,330.61,500.00,500.00,174.01,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:41,14:14:41,0.00,330.59,300.00,0.00,0.00,383.31,396.83,500.00,254.62,382.22,500.00
Геологи,123,456,тестирование,16.12.2024, 14:14:42,14:14:42,395.27,0.00,0.00,0.00,0.00,500.00,223.90,443.15,353.42,211.26,463.60
Геологи,123,456,тестирование,16.12.2024, 14:14:42,14:14:42,395.27,0.00,0.00,0.00,0.00,500.00,223.90,443.15,500.00,211.26,463.60
Геологи,123,456,тестирование,16.12.2024, 14:14:42,14:14:42,381.21,105.89,0.00,123.34,201.46,14.29,500.00,500.00,500.00,500.00,500.00
Геологи,123,456,тестирование,16.12.2024, 14:14:42,14:14:42,381.21,105.89,0.00,123.34,201.46,14.29,500.00,500.00,500.00,500.00,500.00
Геологи,123,456,тестирование,16.12.2024, 14:14:42,14:14:42,381.21,105.89,0.00,123.34,201.46,14.29,500.00,500.00,500.00,500.00,500.00
Геологи,123,456,тестирование,16.12.2024, 14:14:42,14:14:42,0.00,0.00,0.00,267.27,459.86,0.00,500.00,500.00,500.00,500.00,42.62
Геологи,123,456,тестирование,16.12.2024, 14:14:42,14:14:42,0.00,0.00,0.00,267.27,459.86,0.00,500.00,500.00,500.00,500.00,42.62
Геологи,123,456,тестирование,16.12.2024, 14:14:42,14:14:42,0.00,0.00,0.00,267.27,459.86,0.00,500.00,500.00,500.00,500.00,42.62
Геологи,123,456,тестирование,16.12.2024, 14:14:42,14:14:42,0.00,0.00,14.88,0.00,500.00,0.00,500.00,23.08,203.97,500.00,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:42,14:14:42,0.00,0.00,14.88,0.00,500.00,0.00,500.00,23.08,203.97,500.00,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:42,14:14:42,500.00,143.38,0.00,452.45,0.00,500.00,112.61,0.00,500.00,66.57,86.91
Геологи,123,456,тестирование,16.12.2024, 14:14:42,14:14:42,500.00,500.00,0.00,452.45,0.00,500.00,112.61,0.00,292.80,66.57,86.91
Геологи,123,456,тестирование,16.12.2024, 14:14:43,14:14:43,500.00,500.00,238.73,500.00,312.97,500.00,318.49,0.00,292.80,140.36,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:43,14:14:43,500.00,500.00,238.73,500.00,312.97,500.00,318.49,0.00,292.80,140.36,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:43,14:14:43,500.00,500.00,238.73,500.00,312.97,500.00,318.49,0.00,292.80,140.36,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:43,14:14:43,500.00,278.12,269.76,500.00,182.75,500.00,452.54,0.00,80.32,53.79,52.41
Геологи,123,456,тестирование,16.12.2024, 14:14:43,14:14:43,500.00,278.12,269.76,500.00,182.75,500.00,452.54,0.00,80.32,53.79,52.41
Геологи,123,456,тестирование,16.12.2024, 14:14:43,14:14:43,500.00,278.12,269.76,500.00,182.75,500.00,452.54,0.00,80.32,53.79,52.41
Геологи,123,456,тестирование,16.12.2024, 14:14:43,14:14:43,305.23,417.65,0.00,299.44,0.00,451.50,500.00,197.81,377.20,295.61,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:43,14:14:43,305.23,417.65,0.00,299.44,0.00,451.50,500.00,197.81,377.20,295.61,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:43,14:14:43,195.68,32.43,444.07,9.27,469.70,31.32,159.92,500.00,292.75,0.00,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:43,14:14:43,0.00,0.00,255.67,313.62,183.15,0.00,53.61,500.00,215.92,0.00,457.26
Геологи,123,456,тестирование,16.12.2024, 14:14:43,14:14:43,143.56,184.36,500.00,170.24,0.00,0.00,151.83,500.00,148.82,181.64,128.16
Геологи,123,456,тестирование,16.12.2024, 14:14:44,14:14:44,143.56,184.36,500.00,170.24,0.00,0.00,151.83,500.00,148.82,181.64,128.16
Геологи,123,456,тестирование,16.12.2024, 14:14:44,14:14:44,143.56,184.36,500.00,170.24,0.00,0.00,151.83,500.00,148.82,181.64,128.16
Геологи,123,456,тестирование,16.12.2024, 14:14:44,14:14:44,355.43,289.92,17.62,0.00,345.91,292.17,87.55,500.00,436.87,42.10,375.86
Геологи,123,456,тестирование,16.12.2024, 14:14:44,14:14:44,355.43,289.92,17.62,0.00,345.91,292.17,87.55,500.00,436.87,42.10,375.86
Геологи,123,456,тестирование,16.12.2024, 14:14:44,14:14:44,500.00,204.08,0.00,385.25,500.00,364.65,323.93,498.54,372.75,189.26,500.00
Геологи,123,456,тестирование,16.12.2024, 14:14:44,14:14:44,500.00,204.08,0.00,385.25,500.00,364.65,323.93,498.54,372.75,189.26,500.00
Геологи,123,456,тестирование,16.12.2024, 14:14:44,14:14:44,500.00,204.08,0.00,385.25,500.00,364.65,323.93,498.54,372.75,189.26,500.00
Геологи,123,456,тестирование,16.12.2024, 14:14:44,14:14:44,500.00,500.00,0.00,487.06,500.00,68.99,500.00,500.00,19.34,0.00,358.95
Геологи,123,456,тестирование,16.12.2024, 14:14:44,14:14:44,500.00,500.00,0.00,487.06,500.00,68.99,500.00,500.00,19.34,0.00,358.95
Геологи,123,456,тестирование,16.12.2024, 14:14:44,14:14:44,52.15,0.00,0.00,500.00,500.00,345.81,500.00,0.00,35.98,465.15,101.45
Геологи,123,456,тестирование,16.12.2024, 14:14:45,14:14:45,0.00,239.94,345.98,500.00,386.35,500.00,90.70,250.46,0.00,99.61,420.64
Геологи,123,456,тестирование,16.12.2024, 14:14:45,14:14:45,0.00,239.94,345.98,500.00,386.35,500.00,90.70,250.46,0.00,99.61,420.64
Геологи,123,456,тестирование,16.12.2024, 14:14:45,14:14:45,150.54,0.00,420.40,500.00,500.00,500.00,133.91,500.00,0.00,500.00,475.67
Геологи,123,456,тестирование,16.12.2024, 14:14:45,14:14:45,150.54,0.00,420.40,500.00,500.00,500.00,133.91,500.00,0.00,500.00,475.67
Геологи,123,456,тестирование,16.12.2024, 14:14:45,14:14:45,41.13,0.00,140.63,500.00,396.28,500.00,366.71,500.00,0.00,500.00,145.76
Геологи,123,456,тестирование,16.12.2024, 14:14:45,14:14:45,41.13,0.00,140.63,500.00,396.28,500.00,366.71,500.00,0.00,500.00,145.76
Геологи,123,456,тестирование,16.12.2024, 14:14:45,14:14:45,0.00,307.11,0.00,64.11,318.70,457.55,500.00,500.00,467.16,500.00,315.45
Геологи,123,456,тестирование,16.12.2024, 14:14:45,14:14:45,0.00,307.11,0.00,64.11,318.70,457.55,500.00,500.00,467.16,500.00,315.45
Геологи,123,456,тестирование,16.12.2024, 14:14:45,14:14:45,0.00,350.81,376.99,0.00,213.20,489.24,500.00,191.80,500.00,500.00,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:45,14:14:45,0.00,350.81,376.99,0.00,213.20,489.24,500.00,191.80,500.00,500.00,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:45,14:14:45,224.74,0.00,500.00,500.00,0.00,0.00,315.79,322.42,37.76,179.72,221.69
Геологи,123,456,тестирование,16.12.2024, 14:14:45,14:14:45,500.00,457.12,405.11,420.81,153.03,254.70,211.79,500.00,0.00,500.00,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:46,14:14:46,500.00,457.12,405.11,420.81,153.03,254.70,211.79,500.00,0.00,500.00,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:46,14:14:46,500.00,457.12,405.11,420.81,153.03,254.70,211.79,119.02,0.00,167.80,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:46,14:14:46,500.00,500.00,500.00,282.68,0.00,486.22,0.00,119.02,0.00,167.80,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:46,14:14:46,500.00,500.00,500.00,282.68,0.00,486.22,0.00,119.02,0.00,167.80,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:46,14:14:46,500.00,291.09,500.00,481.98,0.00,500.00,16.98,248.42,0.00,310.72,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:46,14:14:46,500.00,500.00,500.00,500.00,0.00,119.58,0.00,447.04,222.93,420.08,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:46,14:14:46,500.00,500.00,500.00,500.00,0.00,119.58,0.00,447.04,222.93,420.08,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:46,14:14:46,500.00,500.00,500.00,500.00,0.00,119.58,0.00,447.04,222.93,420.08,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:46,14:14:46,136.66,500.00,500.00,429.14,0.00,267.51,0.00,12.80,500.00,500.00,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:46,14:14:46,0.00,67.39,0.00,500.00,301.70,500.00,0.00,20.16,500.00,443.69,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:46,14:14:46,0.00,47.68,0.00,500.00,500.00,84.18,373.64,354.60,500.00,378.29,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:47,14:14:47,0.00,47.68,0.00,500.00,500.00,84.18,373.64,354.60,500.00,378.29,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:47,14:14:47,0.00,289.49,0.00,19.27,500.00,495.66,500.00,199.17,196.61,0.00,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:47,14:14:47,0.00,289.49,0.00,19.27,500.00,495.66,500.00,199.17,196.61,0.00,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:47,14:14:47,0.00,500.00,354.93,429.37,500.00,342.49,306.05,500.00,345.74,352.85,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:47,14:14:47,132.55,500.00,468.90,500.00,493.46,500.00,283.47,340.77,500.00,0.00,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:47,14:14:47,132.55,500.00,468.90,500.00,493.46,500.00,283.47,340.77,500.00,0.00,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:47,14:14:47,487.60,89.71,500.00,22.65,375.73,101.89,500.00,500.00,314.86,0.00,304.13
Геологи,123,456,тестирование,16.12.2024, 14:14:47,14:14:47,487.60,89.71,500.00,22.65,375.73,101.89,500.00,500.00,314.86,0.00,304.13
Геологи,123,456,тестирование,16.12.2024, 14:14:47,14:14:47,500.00,29.82,187.07,0.00,500.00,0.00,480.05,500.00,500.00,309.22,500.00
Геологи,123,456,тестирование,16.12.2024, 14:14:47,14:14:47,248.39,414.17,195.86,7.92,493.81,132.42,312.90,355.70,357.80,500.00,88.03
Геологи,123,456,тестирование,16.12.2024, 14:14:48,14:14:48,0.00,309.55,302.70,337.87,325.15,0.00,342.31,338.34,180.66,68.47,308.44
Геологи,123,456,тестирование,16.12.2024, 14:14:48,14:14:48,0.00,500.00,390.72,0.00,0.00,0.00,500.00,86.40,309.00,0.00,97.59
Геологи,123,456,тестирование,16.12.2024, 14:14:48,14:14:48,0.00,500.00,390.72,0.00,0.00,0.00,500.00,86.40,309.00,0.00,97.59
Геологи,123,456,тестирование,16.12.2024, 14:14:48,14:14:48,203.01,62.40,500.00,87.65,469.77,490.65,279.49,0.00,456.02,0.00,500.00
Геологи,123,456,тестирование,16.12.2024, 14:14:48,14:14:48,500.00,435.64,389.74,236.74,432.06,500.00,260.60,0.00,500.00,411.38,240.26
Геологи,123,456,тестирование,16.12.2024, 14:14:48,14:14:48,500.00,435.64,389.74,236.74,432.06,500.00,260.60,0.00,500.00,411.38,240.26
Геологи,123,456,тестирование,16.12.2024, 14:14:48,14:14:48,500.00,500.00,187.38,500.00,500.00,500.00,58.95,0.00,231.49,500.00,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:48,14:14:48,500.00,500.00,187.38,500.00,500.00,500.00,58.95,0.00,231.49,500.00,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:48,14:14:48,500.00,45.95,351.67,251.23,235.49,500.00,402.84,0.00,500.00,500.00,318.21
Геологи,123,456,тестирование,16.12.2024, 14:14:48,14:14:48,336.62,0.00,227.27,0.00,0.00,355.17,256.66,158.89,119.17,148.42,378.54
Геологи,123,456,тестирование,16.12.2024, 14:14:48,14:14:48,0.00,20.09,401.72,210.17,176.85,0.00,413.49,18.96,0.00,469.53,331.84
Геологи,123,456,тестирование,16.12.2024, 14:14:48,14:14:48,63.36,438.42,500.00,500.00,0.00,321.42,109.00,0.00,0.00,500.00,276.19
Геологи,123,456,тестирование,16.12.2024, 14:14:49,14:14:49,165.70,432.53,500.00,500.00,40.20,500.00,0.00,376.30,0.00,500.00,415.56
Геологи,123,456,тестирование,16.12.2024, 14:14:49,14:14:49,165.70,432.53,500.00,500.00,40.20,500.00,0.00,376.30,0.00,500.00,415.56
Геологи,123,456,тестирование,16.12.2024, 14:14:49,14:14:49,89.24,0.00,185.05,500.00,0.00,205.95,0.00,500.00,148.02,296.49,8.51
Геологи,123,456,тестирование,16.12.2024, 14:14:49,14:14:49,89.24,0.00,185.05,500.00,0.00,205.95,0.00,500.00,148.02,296.49,8.51
Геологи,123,456,тестирование,16.12.2024, 14:14:49,14:14:49,500.00,223.52,0.00,450.73,0.00,0.00,168.88,500.00,219.43,417.65,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:49,14:14:49,500.00,0.00,0.00,389.87,0.00,0.00,0.00,270.90,92.14,500.00,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:49,14:14:49,500.00,0.00,0.00,389.87,0.00,301.33,0.00,274.63,0.00,500.00,381.97
Геологи,123,456,тестирование,16.12.2024, 14:14:49,14:14:49,406.86,449.93,456.98,474.81,287.78,301.33,0.00,274.63,0.00,500.00,381.97
Геологи,123,456,тестирование,16.12.2024, 14:14:49,14:14:49,431.95,31.88,177.06,224.66,366.76,0.00,0.00,259.73,494.84,500.00,500.00
Геологи,123,456,тестирование,16.12.2024, 14:14:49,14:14:49,272.01,0.00,42.21,0.00,500.00,0.00,215.15,500.00,56.52,74.41,301.33
Геологи,123,456,тестирование,16.12.2024, 14:14:49,14:14:49,0.00,0.00,0.00,0.00,138.10,0.00,500.00,500.00,60.45,474.84,0.00
Геологи,123,456,тестирование,16.12.2024, 14:14:50,14:14:50,208.01,0.00,0.00,273.63,81.25,169.80,156.83,231.64,98.27,153.48,22.90
Геологи,123,456,тестирование,16.12.2024, 14:14:50,14:14:50,208.01,0.00,0.00,273.63,81.25,169.80,156.83,231.64,98.27,153.48,22.90
Геологи,123,456,тестирование,16.12.2024, 14:14:50,14:14:50,500.00,103.78,0.00,0.00,131.04,279.73,129.71,288.74,0.00,43.75,176.92
Геологи,123,456,тестирование,16.12.2024, 14:14:50,14:14:50,384.04,107.69,182.09,0.00,346.77,102.04,419.46,299.79,6.79,0.00,345.81
Геологи,123,456,тестирование,16.12.2024, 14:14:50,14:14:50,384.04,107.69,182.09,0.00,346.77,102.04,419.46,410.11,370.86,69.29,500.00
Геологи,123,456,тестирование,16.12.2024, 14:14:50,14:14:50,0.00,289.68,478.68,0.00,500.00,63.79,500.00,410.11,370.86,69.29,500.00
